StudentID,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104 
10967,8,7,7,7,7,7,7,8,7,9,6,8,7,6,8,7,8,6,7,6,7,7,8,7,7,7,7,6,6,7
10968,8,9,7,8,7,6,8,7,9,9,7,7,8,9,7,8,8,8,9,7,7,9,7,9,6,7,9,7,9,6
10969,7,8,6,6,7,6,7,6,8,8,6,6,8,8,8,6,8,7,9,7,7,8,6,8,6,7,8,6,8,6
10970,7,6,6,7,6,7,6,6,6,7,6,6,6,6,8,6,7,6,6,7,7,6,6,8,7,6,6,6,7,6
10971,8,9,7,8,7,7,8,8,8,9,6,8,8,8,8,8,9,7,8,7,8,9,8,8,8,8,8,7,9,8
10972,7,8,8,8,8,8,8,7,7,8,6,8,8,7,8,7,8,6,7,7,8,8,8,9,7,7,7,6,9,6
10973,8,7,7,6,8,7,8,7,7,9,6,9,6,6,7,8,7,6,8,8,8,7,7,6,7,7,7,7,7,8
10974,6,9,6,7,7,6,6,6,8,6,7,6,8,7,7,6,7,6,7,6,7,10,6,8,6,6,8,6,8,6
10975,8,8,8,8,8,6,9,8,8,8,6,8,7,8,8,8,8,7,8,8,8,8,7,8,6,8,8,7,6,8
10976,6,9,6,6,6,6,6,6,8,7,6,6,8,9,7,6,7,7,8,6,6,9,6,6,6,6,9,6,7,6
10977,9,9,9,8,9,9,10,9,8,10,6,10,8,8,9,9,9,7,8,9,9,8,9,8,8,9,9,8,8,9
10978,6,8,7,8,6,6,6,7,8,6,6,6,8,7,8,6,7,6,6,6,6,7,6,8,6,7,8,6,7,6
10979,7,7,6,6,6,6,7,6,7,7,6,9,7,7,6,6,6,6,7,6,7,7,8,7,6,6,7,6,6,6
10980,7,9,6,7,8,6,7,8,8,8,6,7,8,7,7,8,7,7,8,6,7,8,7,7,7,8,10,7,8,6
10981,8,10,6,7,7,7,9,7,9,8,6,7,9,9,8,8,8,8,10,8,8,9,7,7,7,7,10,7,7,8
10982,6,8,6,6,6,7,6,6,7,8,6,7,8,7,7,6,7,7,7,6,7,8,6,7,6,7,7,6,7,6
10983,9,9,7,7,8,7,9,8,10,8,7,8,9,8,8,9,8,8,8,9,9,9,8,9,7,8,9,8,8,8
10984,6,7,7,6,6,6,7,6,9,6,7,8,7,9,6,6,6,7,7,6,6,8,8,6,6,8,8,8,6,8
10985,6,8,6,6,6,6,7,6,9,6,6,6,8,8,7,7,7,6,8,6,6,9,6,8,7,7,8,6,7,8
10986,8,9,7,7,8,7,9,7,9,8,7,7,9,9,8,9,8,8,9,7,9,9,7,8,6,7,9,8,7,7
10987,9,9,7,8,9,7,9,8,10,9,7,8,9,9,8,9,9,8,10,9,9,9,8,8,8,7,9,8,6,7
10988,8,8,6,7,7,6,9,7,9,6,7,7,8,9,7,7,7,8,8,7,8,10,7,7,6,7,8,7,7,7
10989,6,6,6,6,6,6,6,6,6,7,7,6,7,8,6,6,6,6,6,6,6,8,8,7,7,6,6,6,9,6
10990,6,7,8,7,8,7,8,7,7,8,6,7,9,8,7,7,7,6,6,7,7,7,6,8,7,6,6,7,6,7
10991,6,8,6,7,6,6,6,7,8,7,6,6,7,7,7,7,8,6,7,6,6,8,6,8,6,8,9,6,7,6
10992,7,8,6,6,7,6,7,7,8,8,6,7,8,8,7,7,6,7,7,7,6,8,7,7,6,6,7,8,7,6
10993,9,10,8,8,9,8,9,8,9,9,7,9,9,9,9,9,8,8,10,9,8,8,8,9,8,9,10,8,8,8
10994,8,10,7,8,8,7,8,7,10,9,7,9,8,9,9,8,8,8,9,7,8,9,7,9,7,9,9,7,10,6
10995,8,8,8,8,8,8,8,7,8,9,6,7,10,8,8,6,8,6,7,7,7,8,7,8,7,7,8,7,7,6
10996,6,8,7,8,6,6,6,6,8,6,6,8,7,6,7,8,7,6,7,8,6,8,6,7,6,7,7,7,8,8
10997,9,9,10,9,9,8,10,9,7,10,7,10,8,7,9,9,10,7,8,7,8,8,9,10,9,8,8,8,9,8
10998,7,8,7,7,7,6,8,7,7,8,6,8,7,6,7,7,7,7,7,7,7,8,7,7,7,7,8,7,7,6
10999,7,8,6,7,7,7,7,7,8,7,6,6,9,8,7,7,7,8,7,7,8,9,6,7,7,7,8,6,8,6
11000,8,8,6,7,6,7,8,6,8,7,6,7,8,9,8,7,7,7,7,6,6,8,7,7,6,7,8,6,7,6
11001,8,8,7,7,9,8,9,8,8,9,6,6,8,7,8,8,8,7,8,8,8,9,8,8,7,8,7,7,6,8
11002,9,10,8,8,8,8,9,9,9,9,7,9,9,9,8,9,10,9,9,8,9,9,9,8,8,8,9,8,8,9
11003,6,7,6,6,6,6,6,6,6,7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,7
11004,8,8,6,6,6,7,6,6,8,7,6,6,8,7,7,6,7,6,7,6,6,8,6,7,7,7,8,6,6,7
11005,7,7,6,6,6,6,7,6,8,7,6,6,9,8,7,6,6,7,7,8,7,8,6,7,6,6,8,6,6,6
11006,7,8,7,7,7,6,7,6,8,8,6,6,7,6,8,7,8,6,7,6,7,8,7,7,6,7,8,6,6,6
11007,7,9,6,8,7,8,7,7,8,7,6,7,8,8,9,7,8,6,8,7,7,9,7,8,7,8,8,6,8,6
11008,10,10,7,7,8,7,9,8,9,8,7,8,10,10,9,9,10,9,10,8,9,10,9,9,9,8,10,8,8,8
11009,9,8,9,8,9,8,9,9,8,9,8,9,8,8,8,8,8,6,8,9,8,8,8,8,9,7,9,7,8,7
11010,8,8,8,9,8,7,9,7,7,8,7,8,8,8,7,8,9,7,8,8,8,8,7,8,7,7,8,7,7,7
11011,7,9,9,8,7,8,8,9,7,9,7,8,9,8,9,8,9,7,8,7,7,9,7,10,9,8,9,8,8,7
11012,6,7,6,6,6,6,6,6,7,6,6,6,7,7,6,6,6,7,7,6,6,7,6,7,6,6,8,8,6,8
11013,8,8,9,8,7,7,8,9,7,10,6,8,8,7,8,8,8,7,7,8,7,7,8,9,8,7,8,7,8,6
11014,8,9,6,7,6,6,9,6,9,8,6,7,9,8,7,8,8,9,10,8,8,9,6,7,7,8,9,7,8,7
11015,6,6,8,7,8,7,8,6,7,8,6,7,7,6,8,7,7,7,7,7,6,7,7,9,7,7,7,6,7,7
11016,7,7,6,6,6,6,6,6,8,6,6,6,8,7,6,7,6,6,7,6,7,7,6,6,6,6,6,6,7,6
11017,8,9,7,7,7,7,8,8,8,8,6,7,7,8,8,8,8,7,9,8,8,9,7,7,7,8,8,7,6,8
11018,8,8,6,7,7,6,8,8,7,7,6,7,8,8,7,7,8,6,9,8,8,9,7,8,7,7,9,6,6,8
11019,7,8,7,7,6,7,7,7,7,8,7,7,7,6,8,6,8,6,7,7,6,7,8,8,7,8,7,7,9,7
11020,6,7,7,7,6,7,7,7,6,8,6,8,6,6,8,8,7,6,7,6,6,7,7,7,6,6,7,7,7,6
11021,8,9,7,8,8,7,9,7,8,8,7,7,9,8,7,9,8,7,7,8,8,9,7,8,7,6,9,8,7,7
11022,8,7,7,7,7,7,7,8,9,7,6,6,10,10,7,8,6,8,7,9,8,9,7,9,7,7,8,7,7,7
11023,8,6,6,6,6,6,6,6,6,7,8,6,7,9,7,8,6,9,10,6,8,7,6,6,6,6,7,8,6,7
11024,10,8,8,7,8,7,9,8,7,8,6,8,8,7,8,9,8,7,8,8,8,8,8,8,8,8,8,8,7,8
11025,7,9,6,7,6,6,6,7,8,7,6,7,7,7,7,6,9,6,8,6,6,9,7,8,7,8,7,7,8,6
11026,8,9,7,7,7,6,8,7,8,7,6,6,9,8,7,6,7,6,9,6,6,9,6,7,6,8,9,6,7,6
11027,7,8,7,7,8,7,8,8,7,8,6,8,7,6,7,8,8,7,7,7,7,8,7,7,7,6,7,7,6,7
11028,7,7,8,7,7,7,7,7,6,8,6,8,7,6,8,7,7,6,7,6,6,6,7,8,6,7,7,6,8,6
11029,6,8,6,7,6,6,6,6,9,6,6,7,8,8,8,6,8,6,7,7,6,8,7,7,6,7,7,6,8,6
11030,7,8,6,7,6,7,6,6,7,7,6,6,6,7,7,7,7,6,7,6,6,8,6,6,6,7,8,6,7,6
11031,7,7,6,6,6,7,6,6,8,6,6,6,8,7,6,7,7,7,7,8,6,8,6,7,6,6,7,6,6,6
11032,7,8,7,8,8,8,6,8,8,8,7,7,9,8,8,7,8,7,7,6,7,7,8,8,7,8,8,6,8,7
11033,8,9,9,9,9,8,10,9,8,10,7,10,8,8,9,9,9,8,8,9,9,9,9,9,8,9,8,9,8,10
11034,7,7,6,6,6,6,7,7,7,7,6,6,7,7,6,7,6,6,7,7,7,7,6,6,7,6,6,6,6,6
11035,6,8,6,7,6,6,6,6,7,7,6,6,6,6,7,6,7,6,7,6,6,7,6,6,6,7,7,6,7,6
11036,8,9,8,8,8,8,8,8,8,9,6,8,9,8,9,8,8,8,8,7,8,9,8,9,8,7,9,7,9,8
11037,9,9,7,8,8,7,8,8,9,9,7,8,8,7,7,7,8,7,7,8,8,9,8,7,8,8,8,7,8,7
11038,7,7,7,8,7,7,7,8,7,8,6,7,7,7,8,9,8,6,7,6,7,7,7,8,7,8,7,8,7,7
11039,6,7,7,7,7,8,7,7,6,8,6,6,7,6,9,7,7,6,7,6,6,7,8,8,6,7,7,7,8,8
11040,6,7,6,6,6,6,6,6,8,7,6,6,8,7,6,6,6,6,7,6,6,8,6,7,6,7,7,6,6,7
11041,8,8,6,8,6,6,7,6,7,6,6,6,8,7,6,6,6,6,8,7,7,8,8,6,6,6,8,6,6,6
11042,8,10,7,8,8,7,9,8,10,8,7,7,9,10,9,7,9,8,8,8,8,10,8,9,7,8,10,6,9,8
11043,7,10,7,8,6,6,6,7,8,7,6,7,9,8,7,6,8,7,9,6,7,8,6,7,6,8,8,6,8,6
11044,7,8,8,8,8,8,9,7,8,10,6,8,7,7,9,8,8,6,7,8,8,8,8,8,7,7,7,9,8,8
11045,7,9,8,8,7,7,7,8,9,8,6,8,8,8,7,8,7,7,8,7,7,9,7,9,8,8,8,7,8,6
11046,8,8,8,7,8,8,9,8,7,9,6,8,8,8,6,9,7,7,8,9,8,7,8,7,7,7,8,8,6,8
11047,9,8,8,8,8,8,9,10,7,10,6,9,8,8,9,9,8,7,8,9,8,7,9,10,8,7,7,9,7,8
11048,8,8,8,8,8,7,9,8,10,9,7,8,10,9,10,9,8,8,9,8,9,10,7,9,7,7,9,8,7,8
11049,7,8,6,8,7,7,7,7,7,8,6,7,7,6,8,6,7,6,7,6,6,7,7,7,7,7,7,6,8,6
11050,8,8,8,8,7,8,8,8,9,9,6,9,6,6,9,7,8,6,7,7,7,7,8,8,7,8,6,7,8,6
11051,7,7,6,6,6,6,7,6,8,7,7,7,8,7,7,8,8,6,8,6,7,8,6,7,6,6,7,6,7,6
11052,9,10,8,9,9,9,8,8,9,9,7,10,8,9,9,8,10,8,9,9,9,9,9,9,9,9,10,8,10,8
11053,9,9,7,8,8,7,8,8,9,9,7,8,8,9,8,8,9,7,9,8,8,9,8,8,9,7,9,7,8,8
11054,7,8,6,7,6,6,6,6,8,7,6,6,6,7,7,7,7,7,8,6,7,8,7,7,6,7,7,6,8,8
11055,7,8,8,7,8,7,8,8,8,9,7,8,6,6,8,7,9,6,8,7,6,8,8,8,8,8,7,7,8,7
11056,7,8,6,6,6,6,8,6,6,7,7,6,7,7,7,8,8,7,7,7,7,6,6,6,6,6,8,7,6,6
11057,6,7,8,7,7,7,8,8,7,8,6,8,7,6,8,7,8,7,6,6,6,6,8,8,7,7,6,7,9,6
11058,7,8,9,9,9,8,9,9,8,9,7,9,8,8,9,8,9,7,8,8,8,8,8,9,8,8,7,8,9,7
11059,7,9,6,7,6,6,8,6,9,8,6,6,8,7,8,7,8,7,8,6,7,8,7,8,7,6,8,6,9,6
11060,8,10,8,8,8,8,9,9,9,9,7,8,9,9,8,8,8,8,8,9,8,10,8,8,8,8,8,8,7,8
11061,7,9,7,8,7,7,9,7,7,9,6,7,7,8,7,7,7,6,6,8,7,7,6,8,7,7,7,6,7,6
11062,7,8,6,7,7,6,7,7,7,9,6,7,6,7,7,7,7,6,6,6,6,7,7,7,6,7,8,6,7,6
11063,6,8,6,7,7,6,6,6,8,7,6,6,7,7,6,6,8,6,7,9,6,8,6,8,6,7,9,8,8,6
11064,7,10,8,8,8,8,8,8,8,9,7,8,8,8,9,7,9,7,8,7,8,9,8,9,9,8,7,7,9,7
11065,7,10,7,7,7,7,8,6,8,8,6,6,10,8,7,8,8,7,8,7,8,10,8,7,6,7,9,8,8,6
11066,8,9,7,8,7,7,8,7,8,8,6,7,8,9,8,8,8,7,9,8,9,9,8,7,8,8,8,7,7,8
11067,8,8,6,7,7,6,7,8,7,7,6,7,8,8,8,7,8,7,7,7,8,8,7,9,7,6,8,6,8,7
11068,8,9,7,7,7,7,9,7,9,8,6,7,8,8,9,8,9,8,9,7,9,8,7,8,7,7,9,7,7,7
11069,6,7,6,7,7,6,6,6,8,6,6,6,7,7,6,6,6,6,7,6,6,8,6,7,6,6,8,7,7,6
11070,6,8,6,6,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,6,6,7,6,7,6,6,7,7,7,7
11071,8,9,7,6,6,6,8,8,8,9,7,8,7,6,8,8,8,6,9,6,7,7,7,8,8,8,7,7,9,6
11072,7,9,7,6,6,6,6,6,7,7,6,6,8,7,6,7,7,6,8,7,6,9,7,6,7,7,7,7,7,7
11073,6,7,6,7,7,6,6,6,7,7,6,6,7,6,6,7,6,6,8,6,6,8,6,6,6,6,7,7,7,6
11074,6,6,6,6,6,6,6,6,6,6,8,6,7,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6
11075,7,7,8,7,7,6,7,8,6,7,6,7,7,6,6,7,6,6,6,6,6,7,7,7,6,7,6,7,6,7
11076,8,9,7,8,8,7,9,8,9,8,7,8,9,9,8,8,8,7,8,7,8,9,6,8,7,8,9,8,8,7
11077,7,7,6,6,7,7,6,7,8,7,6,7,7,6,7,7,6,6,7,6,6,7,7,7,6,6,7,6,7,6
11078,8,8,6,6,7,7,8,7,8,9,7,8,7,7,7,9,8,7,9,7,7,8,7,7,7,7,8,7,8,7
11079,6,7,6,6,6,6,6,6,7,6,6,6,7,6,6,6,7,6,6,7,6,6,6,6,6,6,7,7,7,6
11080,7,7,6,6,6,6,7,6,7,7,6,7,7,7,6,6,6,6,7,6,7,8,7,6,6,6,8,8,6,6
11081,8,9,6,7,7,6,9,7,9,8,6,7,9,8,7,8,8,7,9,7,9,10,6,7,7,8,9,8,7,7
11082,7,8,8,6,7,6,7,8,6,9,6,7,6,6,9,7,9,7,7,7,7,8,8,8,7,8,6,6,7,6
11083,8,9,6,7,7,6,8,7,8,8,6,6,8,8,7,8,7,7,8,8,8,8,6,7,6,6,8,6,6,8
11084,8,9,7,8,7,7,7,7,8,8,6,8,7,8,9,7,9,7,8,6,6,8,7,9,8,8,8,7,9,6
11085,7,8,8,8,7,7,7,8,8,8,6,9,8,7,9,9,7,7,8,7,8,8,8,9,7,8,7,7,8,7
11086,8,9,6,7,7,7,8,7,8,7,7,7,8,7,7,7,8,7,8,6,7,9,7,8,7,8,8,6,7,6
11087,8,8,7,7,7,7,8,8,9,9,6,7,9,8,6,9,7,7,9,8,8,9,6,7,7,6,8,8,7,9
11088,7,10,7,7,6,6,8,6,8,7,6,7,7,7,9,6,8,6,8,7,6,9,7,7,6,7,8,6,8,7
11089,7,7,7,6,8,7,8,7,6,8,6,7,8,6,7,8,6,7,7,8,7,7,7,8,6,6,7,7,7,8
11090,6,8,6,7,7,6,7,7,7,8,6,7,7,6,7,6,8,6,6,6,6,7,6,7,7,8,6,6,7,6
11091,6,8,7,7,7,6,6,7,8,7,6,6,7,6,7,6,7,6,7,8,6,7,6,8,6,7,7,6,7,6
11092,6,7,6,7,6,6,7,6,7,6,6,6,8,8,6,6,6,6,6,7,6,8,6,7,6,6,8,6,6,6
11093,8,9,8,8,8,8,8,8,8,9,6,8,8,7,8,7,8,7,8,7,8,8,8,9,8,8,8,7,8,7
11094,6,6,6,6,6,7,6,7,6,6,6,6,7,6,7,8,7,6,6,8,6,6,6,8,6,6,7,6,7,6
11095,7,6,7,7,8,6,7,7,7,7,6,8,6,6,7,6,7,6,6,7,6,7,7,7,6,6,6,6,7,7
11096,9,8,10,8,9,9,10,9,8,10,6,10,8,8,8,10,10,7,9,10,8,8,8,9,9,9,9,9,7,9
11097,7,8,7,7,7,7,7,7,7,8,6,7,7,6,8,8,8,7,8,7,7,8,8,8,7,7,6,7,7,6
11098,8,9,7,7,7,6,8,7,9,8,7,8,9,8,8,7,8,7,8,7,7,9,7,8,7,6,9,6,7,6
11099,7,7,7,9,7,8,8,8,8,9,7,8,8,7,9,7,8,8,7,7,6,7,8,8,7,8,7,6,8,6
11100,6,8,6,6,6,6,7,7,7,7,7,6,7,6,8,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6
11101,6,8,6,6,6,7,7,6,8,7,6,6,10,7,6,7,6,7,7,6,7,8,6,7,6,6,9,6,7,7
11102,6,8,6,6,6,6,6,6,7,6,7,6,7,6,7,6,7,6,6,6,6,8,6,6,6,6,7,6,6,6
11103,7,7,6,6,7,7,7,7,8,7,6,7,7,6,7,6,7,6,7,6,6,8,6,7,6,7,8,7,8,6
11104,8,8,8,7,8,8,9,8,8,8,6,7,7,8,7,7,8,7,7,8,9,8,7,7,8,8,7,7,7,8
11105,8,9,7,9,7,6,8,8,10,8,7,7,10,9,9,7,9,7,8,7,8,10,8,9,8,9,9,7,8,6
11106,8,9,7,8,8,7,8,7,8,7,6,7,10,9,8,7,8,8,9,7,8,9,6,8,7,7,8,6,9,7
11107,10,9,7,8,7,7,9,8,8,8,7,7,10,9,8,8,8,8,9,8,8,10,8,8,7,8,9,8,8,9
11108,8,9,7,8,7,7,7,7,9,8,6,7,10,8,8,7,8,8,8,7,8,9,7,8,6,8,8,6,7,7
11109,8,6,6,6,7,6,7,6,6,7,6,6,7,6,6,8,6,6,7,7,7,7,6,6,6,6,6,6,6,6
11110,8,10,8,8,8,8,8,9,8,9,6,8,8,8,9,9,9,7,9,7,9,9,8,10,9,8,9,7,10,8
11111,7,8,7,7,7,7,7,8,7,8,6,8,7,7,7,8,8,6,7,6,7,7,7,8,7,7,7,7,8,8
11112,6,8,6,6,6,6,6,7,8,6,8,6,7,6,7,6,6,6,7,6,6,7,6,6,6,6,7,6,7,6
11113,7,8,6,7,7,6,7,6,7,6,6,7,6,7,7,7,7,6,7,7,6,7,6,7,6,7,7,6,7,6
11114,8,8,6,6,7,7,8,6,7,8,6,8,8,7,7,8,6,6,7,8,8,7,7,7,7,7,7,7,6,7
11115,7,6,7,7,7,8,8,7,6,8,6,6,8,8,7,8,7,6,7,9,8,8,6,7,7,7,8,7,6,7
11116,6,9,6,7,7,7,6,7,7,8,6,7,7,6,6,8,8,7,7,7,7,8,7,7,7,7,7,7,7,7
11117,6,6,6,7,6,6,6,6,7,7,6,6,8,7,7,6,6,6,6,6,6,7,6,7,6,6,7,8,7,6
11118,8,7,8,7,8,7,8,8,6,8,7,6,7,6,8,9,9,6,8,7,7,7,7,8,7,7,8,7,6,7
11119,7,8,8,8,8,8,7,8,8,8,6,7,8,9,8,8,8,7,8,8,7,8,7,8,7,7,8,7,8,7
11120,6,8,6,7,6,7,8,6,8,6,6,6,8,7,6,6,7,7,8,6,7,9,6,6,6,6,7,7,7,6
11121,6,7,6,7,7,6,8,7,7,7,6,7,7,7,6,7,6,6,7,7,6,8,6,7,6,6,8,6,6,7
11122,8,10,6,8,7,6,7,8,9,7,7,8,8,9,8,8,8,7,9,6,6,9,7,8,7,8,9,6,9,6
11123,8,6,8,8,8,8,9,9,8,8,6,7,8,8,7,9,7,8,7,9,8,8,7,8,6,6,8,7,6,8
11124,7,6,7,6,7,6,7,7,7,6,6,7,6,6,7,7,7,7,6,6,6,6,6,7,6,6,7,7,6,7
11125,8,8,6,6,7,7,9,6,7,8,6,7,8,7,7,8,8,7,8,8,9,8,7,6,6,6,7,7,6,7
11126,7,9,7,9,8,8,8,9,8,8,6,7,9,8,8,7,7,7,7,7,6,8,7,9,6,8,8,7,8,6
11127,9,7,7,6,6,6,7,6,6,8,6,7,7,6,7,7,9,6,8,7,8,6,6,7,6,7,6,6,6,7
11128,6,7,6,7,6,6,6,6,7,8,6,7,7,6,8,6,6,6,6,6,6,7,6,7,6,6,7,6,8,6
11129,7,8,6,7,7,6,8,7,9,6,7,6,9,8,7,8,7,7,8,7,7,9,6,6,6,6,8,6,7,6
11130,7,9,6,7,6,6,7,6,8,7,6,7,8,8,6,7,8,6,7,6,6,9,6,6,6,8,8,6,7,6
11131,6,6,6,6,6,7,7,6,7,8,6,6,6,6,7,6,6,6,6,6,6,7,7,7,6,7,7,6,6,6
11132,8,8,6,6,6,6,8,6,7,7,6,6,8,7,6,8,6,6,6,7,7,9,6,6,6,6,8,6,6,7
11133,6,7,6,7,6,6,6,7,6,7,6,7,6,6,8,6,7,6,7,6,6,7,6,7,6,7,6,6,7,6
11134,7,9,8,8,7,7,7,8,9,8,7,7,9,8,7,6,8,7,8,6,6,9,8,7,7,8,9,6,10,6
11135,9,9,8,7,8,6,8,8,9,8,7,7,8,8,8,9,9,9,9,8,9,9,9,8,8,9,9,7,9,7
11136,7,8,8,8,8,6,8,7,8,7,6,8,7,7,8,7,6,6,7,6,7,7,7,8,6,7,7,7,6,6
11137,7,9,6,7,6,6,7,7,8,8,6,7,9,8,7,6,8,7,8,6,7,9,7,7,7,8,8,6,8,7
11138,7,8,8,8,7,7,8,8,8,7,7,8,8,8,8,8,7,7,7,7,8,8,7,9,7,7,8,6,7,7
11139,6,7,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,8,6,6,6,6,8,6,6
11140,8,7,7,7,8,7,8,8,8,8,6,8,7,7,8,7,7,7,7,7,7,7,7,9,7,7,7,7,7,7
11141,6,7,7,7,6,6,7,7,8,7,6,6,7,7,7,6,7,6,6,6,6,8,7,7,6,6,8,6,8,6
11142,9,10,7,7,7,8,8,7,10,9,8,8,10,9,8,8,9,9,10,7,8,10,8,8,8,9,10,8,8,7
11143,7,7,7,7,8,7,8,7,8,7,6,7,8,8,7,8,7,6,6,8,8,7,7,7,7,6,7,7,6,7
11144,8,10,7,8,7,7,9,7,10,8,8,7,8,9,10,9,9,8,10,8,8,9,8,8,8,8,10,8,8,7
11145,6,6,7,7,7,7,8,7,6,7,6,7,7,8,7,8,7,6,6,8,7,7,6,7,6,6,7,6,6,8
11146,6,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,8,6,7,7,6,6,7,7,6,7,6,8,7,6
11147,8,10,8,8,8,8,6,7,9,9,8,7,9,9,9,8,9,8,9,7,8,10,8,9,7,10,9,7,9,6
11148,8,7,7,7,8,7,7,8,7,8,6,6,8,6,8,8,7,6,6,8,8,7,7,8,6,6,7,7,6,6
11149,7,8,6,7,6,7,7,7,8,7,6,7,8,7,6,6,7,7,6,6,6,8,6,8,6,6,8,6,7,7
11150,6,8,6,6,6,6,7,7,8,7,6,6,8,7,7,7,8,6,7,6,7,7,6,7,7,6,8,6,6,7
11151,7,9,6,8,7,7,7,7,8,8,6,6,8,7,8,7,7,7,7,6,7,7,7,7,6,8,9,6,8,6
11152,8,8,6,7,7,7,8,8,8,8,6,8,8,8,7,8,8,7,8,8,7,8,7,7,6,7,8,7,6,7
11153,9,9,7,8,7,8,8,6,8,8,7,6,8,8,8,8,8,7,8,8,7,9,7,7,7,7,9,7,8,7
11154,7,8,7,7,7,7,8,7,7,9,6,8,6,7,7,7,7,6,8,7,8,7,7,8,8,6,7,7,6,7
11155,8,8,6,7,6,6,8,6,7,7,7,6,7,6,6,8,7,7,7,6,7,7,6,8,6,7,8,6,7,6
11156,6,9,6,8,7,6,6,6,8,7,6,7,7,8,8,6,8,7,8,7,7,9,7,7,6,8,7,6,8,6
11157,6,7,6,7,6,6,6,8,6,7,6,6,7,6,7,6,7,6,6,6,6,7,6,8,6,6,6,6,7,6
11158,6,6,6,7,8,7,7,7,6,7,6,6,8,7,6,8,7,6,7,7,6,6,6,7,6,7,8,6,6,6
11159,8,8,6,7,7,6,8,6,9,6,6,7,9,7,7,7,7,7,9,7,7,9,6,7,7,7,9,6,7,7
11160,6,8,9,8,8,9,8,9,7,9,6,9,7,7,8,7,8,7,6,7,6,8,8,9,7,7,8,6,8,7
11161,8,8,9,9,8,8,9,9,7,9,6,9,8,8,9,8,8,7,8,9,8,7,9,9,7,8,8,8,8,7
11162,7,7,7,7,6,8,8,7,8,8,6,7,8,7,7,8,8,7,7,8,8,8,6,7,6,7,8,6,6,8
11163,9,9,7,7,7,7,9,7,10,8,7,8,10,9,8,8,9,9,10,8,9,9,7,8,7,8,9,9,7,8
11164,6,8,6,6,6,6,6,8,8,8,6,8,8,7,6,6,6,7,6,6,6,8,6,6,6,6,8,8,6,8
11165,7,9,8,7,8,7,8,8,8,9,6,8,9,8,8,8,8,7,8,8,9,10,7,9,7,7,8,7,8,7
11166,6,8,8,8,8,8,8,8,7,8,6,9,7,6,9,7,9,6,6,7,6,8,7,8,6,8,7,7,8,6
11167,8,9,6,7,7,7,7,8,10,7,7,6,9,9,8,8,8,8,10,7,8,9,6,8,6,8,9,6,8,7
11168,8,8,8,8,8,7,9,7,8,7,7,8,9,8,8,9,8,7,7,7,8,8,8,8,7,7,9,8,7,7
11169,7,9,7,8,7,8,8,7,7,7,6,7,7,8,8,7,8,6,8,7,6,9,6,9,8,7,7,6,9,7
11170,7,8,6,7,6,7,7,7,7,8,6,7,7,6,8,7,7,6,8,6,6,7,8,7,7,8,7,6,7,7
11171,8,9,8,8,8,8,8,8,7,10,6,9,7,6,9,7,8,6,8,8,7,7,8,8,8,7,7,7,8,7
11172,8,8,6,6,6,6,7,6,8,7,6,6,8,7,7,7,8,7,8,7,7,8,6,6,6,7,8,7,7,6
11173,8,8,6,7,7,6,7,6,8,6,6,6,9,8,7,6,7,8,8,8,8,8,7,7,6,6,8,6,7,6
11174,7,10,6,8,7,7,8,7,9,6,6,7,10,9,7,7,6,8,9,7,8,10,6,8,7,6,10,6,7,7
11175,6,6,7,6,6,7,7,6,6,7,8,6,7,6,6,7,6,7,6,6,7,6,6,7,6,6,6,6,6,6
11176,10,10,8,8,9,8,10,7,9,9,7,10,9,10,8,10,9,8,9,10,10,10,8,8,9,8,10,8,8,9
11177,8,10,7,7,8,8,9,7,9,8,7,7,10,9,8,9,9,8,9,8,8,9,8,8,8,8,10,7,8,8
11178,8,9,6,8,7,6,8,7,9,8,6,8,9,8,7,8,9,8,9,7,8,10,7,8,6,8,9,7,8,7
11179,8,8,6,6,7,6,8,6,8,6,6,6,7,7,8,8,7,7,9,7,8,8,6,7,6,8,8,7,6,6
11180,8,9,7,7,8,8,8,6,9,8,6,7,10,9,7,8,7,7,8,9,7,9,7,8,7,8,9,7,7,7
11181,8,8,7,8,7,7,7,8,9,8,7,8,8,7,8,8,8,7,8,6,7,8,7,9,7,8,9,7,8,7
11182,6,7,6,7,6,6,6,6,9,6,6,7,8,7,6,6,7,7,7,6,6,8,6,7,7,6,8,6,6,6
11183,7,6,6,7,7,6,8,8,6,8,6,7,8,7,7,7,7,6,6,8,8,6,6,7,6,6,7,6,6,8
11184,6,8,6,8,7,6,7,7,7,8,6,6,8,6,8,6,8,6,6,6,6,7,7,8,6,7,7,7,9,6
11185,6,6,8,6,6,7,6,6,6,9,6,7,7,7,6,6,8,6,6,6,6,7,7,6,8,8,7,8,9,7
